"International Journal of Gastrointestinal Cancer","Int. J. Gastrointest. Cancer",""
"International Journal of General Systems","Int. J. Gen. Syst.",""
"International Journal of Genomics","Int. J. Genomics",""
"International Journal of Geo-Engineering","Int. J. Geo-Eng.",""
"International journal of geographical information science : IJGIS","Int J Geogr Inf Sci",""
"International Journal of Geomagnetism and Aeronomy","Int. J. Geomag. Aeron.",""
"International Journal of Geomechanics","Int. J. Geomech.",""
"International Journal of Geometric Methods in Modern Physics","Int. J. Geom. Methods Mod. Phys.",""
"International Journal of Geotechnical Engineering","Int. J. Geotech. Eng.",""
"International Journal of Geriatric Psychiatry","Int. J. Geriatr. Psychiatry",""
"International Journal of Global Energy Issues","Int. J. Global Energy Issues",""
"International Journal of Green Energy","Int. J. Green Energy",""
"International Journal of Green Nanotechnology","Int. J. Green Nanotechnol.",""
"International Journal of Green Nanotechnology: Biomedicine","Int. J. Green Nanotechnol. Biomed.",""
"International Journal of Green Nanotechnology: Materials Science and Engineering","Int. J. Green Nanotechnol. Mater. Sci. Eng.",""
"International Journal of Green Nanotechnology: Physics and Chemistry","Int. J. Green Nanotechnol. Phys. Chem.",""
"International Journal of Greenhouse Gas Control","Int. J. Greenhouse Gas Control",""
"International Journal of Grid and Utility Computing","Int. J. Grid Util. Comput.",""
"International Journal of Group Psychotherapy","Int. J. Group Psychother.",""
"International Journal of Gynaecology and Obstetrics","Int. J. Gynaecol. Obstet.",""
"International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics","Int J Gynaecol Obstet",""
"International journal of gynecological cancer : official journal of the International Gynecological Cancer Society","Int J Gynecol Cancer",""
"International Journal of Gynecological Pathology","Int. J. Gynecol. Pathol.",""
"International journal of gynecological pathology : official journal of the International Society of Gynecological Pathologists","Int J Gynecol Pathol",""
"International Journal of Health Care Finance and Economics","Int. J. Health Care Finance Econ.",""
"International Journal of Health Care Quality Assurance","Int. J. Health Care Qual. Assur.",""
"International Journal of Health Care Quality Assurance Incorporating Leadership in Health Services","Int. J. Health Care Qual. Assur. Inc. Leadersh. Health Serv.",""
"International Journal of Health Education","Int. J. Health Educ.",""
"International Journal of Health Geographics","Int. J. Health Geogr.",""
"International Journal of Health Planning and Management","Int. J. Health Plann. Manage.",""
"International journal of health sciences","Int J Health Sci",""
"International Journal of Health Services","Int. J. Health Serv.",""
"International journal of health services : planning, administration, evaluation","Int J Health Serv",""
"International Journal of Heat and Fluid Flow","Int. J. Heat Fluid Flow",""
"International Journal of Heat and Mass Transfer","Int. J. Heat Mass Transfer",""
"International Journal of Heat and Technology","Int. J. Heat Technol.",""
"International Journal of Heat Exchangers","Int. J. Heat Exch.",""
"International Journal of Heavy Vehicle Systems","Int. J. Heavy Veh. Syst.",""
"International Journal of Hematologic Oncology","Int. J. Hematol. Oncol.",""
"International Journal of Hematology","Int. J. Hematol.",""
"International Journal of High Performance Computing and Networking","Int. J. High Perform. Comput. Networking",""
"International Journal of High Performance Computing Applications","Int. J. High Perform. Comput. Appl.",""
"International Journal of High Performance Systems Architecture","Int. J. High Perform. Syst. Archit.",""
"International Journal of High Speed Electronics and Systems","Int. J. High Speed Electron. Syst.",""
"International Journal of High Technology Ceramics","Int. J. Hig Technol. Ceram.",""
"International journal of human-computer interaction","Int J Hum Comput Interact",""
"International Journal of Human-Computer Studies","Int. J. Hum. Comput. Stud.",""
"International Journal of Humanoid Robotics","Int. J. Humanoid Rob.",""
"International Journal of Hybrid Microelectronics","Int. J. Hybrid Microelectron.",""
"International Journal of Hydrocarbon Engineering","Int. J. Hydrocarbon Eng.",""
"International Journal of Hydrogen Energy","Int. J. Hydrog. Energy",""
"International Journal of Hygiene and Environmental Health","Int. J. Hyg. Environ. Health",""
"International Journal of Hyperthermia","Int. J. Hyperthermia",""
"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group","Int J Hyperthermia",""
"International Journal of Imaging Systems and Technology","Int. J. Imaging Syst. Technol.",""
"International Journal of Immunogenetics","Int. J. Immunogenet.",""
"International journal of immunopathology and pharmacology","Int J Immunopathol Pharmacol",""
"International Journal of Immunopharmacology","Int. J. Immunopharmacol.",""
"International Journal of Impact Engineering","Int. J. Impact Eng.",""
"International Journal of Impotence Research","Int. J. Impot. Res.",""
"International Journal of Industrial and Systems Engineering","Int. J. Ind. Syst. Eng.",""
"International Journal of Industrial Engineering: Theory Applications and Practice","Int. J. Ind. Eng.Theory Appl. Pract.",""
"International Journal of Industrial Ergonomics","Int. J. Ind. Ergon.",""
"International Journal of Industrial Organization","Int. J. Ind Organiz",""
"International Journal of Infectious Diseases","Int. J. Infect. Dis.",""
"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","Int J Infect Dis",""
"International Journal of Information and Communication Technology","Int. J. Inf. Commun. Technol.",""
"International Journal of Information and Computer Security","Int. J. Inf. Comput. Secur.",""
"International Journal of Information and Management Sciences","Int. J. Inf. Manage. Sci.",""
"International Journal of Information Management","Int. J. Inf. Manage.",""
"International Journal of Information Quality","Int. J. Inf. Qual.",""
"International Journal of Information Security","Int. J. Inf. Secur.",""
"International Journal of Information Systems and Change Management","Int. J. Inf. Syst. Change Mange.",""
"International Journal of Information Technology and Management","Int. J. Inf. Technol. Manage.",""
"International Journal of Information Technology and Web Engineering","Int. J. Inf. Technol. Web. Eng.",""
"International Journal of Infrared and Millimeter Waves","Int. J. Infrared Millimeter Waves",""
"International Journal of Injury Control and Safety Promotion","Int. J. Inj. Contr. Saf. Promot.",""
"International Journal of Innovative Computing and Applications","Int. J. Innovative Comput. Appl.",""
"International Journal of Inorganic Materials","Int. J. Inorg. Mater.",""
"International Journal of Insect Morphology and Embryology","Int. J. Insect Morphol. Embryol.",""
"International Journal of Instructional Media","Int. J. Instr. Media",""
"International journal of integrated care","Int J Integr Care",""
"International Journal of Intelligent Information and Database Systems","Int. J. Intell. Inf. Database Syst.",""
"International Journal of Intelligent Information Technologies","Int. J. Intell. Inf. Technol.",""
"International Journal of Intelligent Systems","Int. J. Intell. Syst.",""
"International Journal of Intelligent Transportation Systems Research","Int. J. Intell. Transp. Syst. Res.",""
"International Journal of Internet Manufacturing and Services","Int. J. Internet Manuf. Serv.",""
"International Journal of Internet Protocol Technology","Int. J. Internet Protoc. Technol.",""
"International Journal of Ion Mobility Spectrometry","Int. J. Ion Mobility Spectrom.",""
"International journal of laboratory hematology","Int J Lab Hematol",""
"International journal of language & communication disorders / Royal College of Speech & Language Therapists","Int J Lang Commun Disord",""
"International Journal of Language and Communication Disorders","Int. J. Lang. Commun. Disord.",""
"International Journal of Law and Psychiatry","Int. J. Law Psychiatry",""
"International journal of law and the family","Int J Law Fam",""
"International journal of law, policy, and the family","Int J Law Policy Family",""
"International Journal of Legal Medicine","Int. J. Leg. Med.",""
"International Journal of Leprosy","Int. J. Lepr.",""
"International Journal of Leprosy and Other Mycobacterial Diseases","Int. J. Lepr. Other Mycobact. Dis.",""
"International journal of leprosy and other mycobacterial diseases : official organ of the International Leprosy Association","Int J Lepr Other Mycobact Dis",""
"International Journal of Life Cycle Assessment","Int. J. Life Cycle Assess.",""
"International Journal of Low Carbon Technologies","Int. J. Low Carbon Technol.",""
"International Journal of Lower Extremity Wounds","Int. J. Low. Extrem. Wounds",""
"International Journal of Machine Tools and Manufacture","Int. J. Mach. Tools Manuf",""
"International Journal of Machining and Machinability of Materials","Int. J. Mach. Mach. Mater.",""
"International Journal of Magnetism","Int. J. Magn.",""
"International Journal of Man-Machine Studies","Int. J. Man Mach. Stud.",""
"International Journal of Manufacturing Research","Int. J. Manuf. Res.",""
"International Journal of Manufacturing Technology and Management","Int. J. Manuf. Technol. Manage.",""
"International Journal of Marine Energy","Int. J. Mar. Energy",""
"International journal of mass emergencies and disasters","Int J Mass Emerg Disasters",""
"International Journal of Mass Spectrometry","Int. J. Mass Spectrom.",""
"International Journal of Mass Spectrometry and Ion Physics","Int. J. Mass Spectrom. Ion Phys.",""
"International Journal of Mass Spectrometry and Ion Processes","Int. J. Mass Spectrom. Ion Processes",""
"International Journal of Material Forming","Int. J. Mater. Form.",""
"International Journal of Materials and Product Technology","Int. J. Mater. Prod. Technol.",""
"International Journal of Materials and Structural Integrity","Int. J. Mater. Struct. Integrity",""
"International Journal of Materials Research","Int. J. Mater. Res.",""
"International Journal of Mathematical Education in Science and Technology","Int. J. Math. Educ. Sci. Technol.",""
"International Journal of Mathematical, Computational, Physical, Electrical and Computer Engineering","Int. J. Math. Comput. Phys. Electr. Comput. Eng.",""
"International Journal of Mechanical Engineering Education","Int. J. Mech. Eng. Educ.",""
"International Journal of Mechanical Sciences","Int. J. Mech. Sci.",""
"International Journal of Mechanical Systems Science and Engineering","Int. J. Mech. Syst. Sci. Eng.",""
"International Journal of Mechanics and Materials in Design","Int. J. Mech. Mater. Des.",""
"International Journal of Medical Engineering and Informatics","Int. J. Med. Eng. Inf.",""
"International Journal of Medical Informatics","Int. J. Med. Informatics",""
"International Journal of Medical Microbiology","Int. J. Med. Microbiol.",""
"International journal of medical microbiology : IJMM","Int J Med Microbiol",""
"International Journal of Medical Microbiology, Virology, Parasitology and Infectious Diseases","Int. J. Med. Microbiol. Virol. Parasitol. Infect. Dis.",""
